"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.157665710395322,29,231,1.61777020793414,"Carbohydrate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0016051"," MDH1  PPP1R3F  ST3GAL6  ST6GALNAC1  SORBS1  SLC39A14  ALDOC  NFKB1  PPARGC1A  ENO2  PASK  SLC25A12  GOT1  NLN  GOT2  ST3GAL3  ATF4  PPP1R3D  IMPA1  CHST12  PGD  RANBP2  ST3GAL2  IRS1  UGP2  PC  PGP  PPP1CB  PPP1R3E"
0.158922136669768,33,272,1.5634206763542,"Positive regulation of growth "," http://amigo.geneontology.org/amigo/term/GO:0045927"," MAP3K13  KDM2B  SLC9A1  CACNG7  LIMK1  TGFBR1  RND2  EIF4G2  PPARD  VEGFA  TRIM32  BCL11A  MKKS  MAP1B  CCNB1  PIM1  MAP2K5  RNF157  SYT2  CPNE9  AKAP6  NRG1  SPTBN4  ILK  NDEL1  SPHK1  RPS6KA3  PLCB1  POU3F2  PABIR1  ITSN2  SYT3  DDX3X"
0.158956975738558,38,324,1.51136514317219,"Peptidyl-serine phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0018105"," PKD1  BAK1  MAST4  NCK2  MAP3K13  NLK  MKNK2  TGFBR1  RPS6KB1  VEGFA  PLCL1  PIK3CA  MAP2K2  LIF  TTBK2  DCLK1  CCNB1  ROCK2  CAB39  PRKCA  MAPK13  BRAF  SPTBN4  BRSK1  PAQR3  RICTOR  LMTK2  RET  ILK  PRKCB  RPS6KA3  CAMK1D  GAS6  CHEK2  INPP5J  LRRK2  INPP5F  STK38L"
0.160095832122311,12,70,2.20909311152386,"Transmission of nerve impulse "," http://amigo.geneontology.org/amigo/term/GO:0019226"," FMR1  CACNG7  SCN1B  CNTNAP1  KCNA1  FGF12  CACNG8  SCN1A  SPTBN4  CACNG2  KCNA2  SCN8A"
0.160095832122311,12,70,2.20909311152386,"Protein localization to synapse "," http://amigo.geneontology.org/amigo/term/GO:0035418"," ADAM22  STX1B  ZDHHC2  CACNG7  MAPK10  SNAP25  GRIP2  KIF5A  CACNG2  MAP1A  CPLX1  GRIN2A"
0.160095832122311,74,717,1.32997469987141,"Negative regulation of cellular component organization "," http://amigo.geneontology.org/amigo/term/GO:0051129"," MAD1L1  SLC25A5  BRCA1  CLEC16A  PHF23  FSTL4  ABCA7  NGEF  NCK2  FAP  ZW10  MTMR2  ADD1  STX1B  PPM1A  CTSZ  MCF2  ARHGEF18  TRIM37  PFN1  PPARGC1A  TBC1D30  VEGFA  PFDN1  TRAK2  BCL11A  PIK3CA  EML2  MKKS  RNF6  LIF  TTBK2  BCL2L2  FGF13  LDLR  NR1H2  MAP1B  EPHB2  CCNB1  ROCK2  VILL  CKAP2  TBC1D4  STXBP1  SORL1  SEMA6D  ZNF365  PPP3CA  PIF1  DYNC1LI1  PHLDB2  FEZ1  SACS  CYRIB  ACE  SPTBN4  UBQLN4  PAQR3  LRPAP1  CDT1  SEMA4C  AR  SSH3  ERCC4  RGMA  KREMEN1  INPP5J  LRRK2  DNM3  SCAMP5  INPP5F  TRAF3IP1  DDX3X  RTEL1"
0.160095832122311,85,841,1.30242806317548,"Positive regulation of hydrolase activity "," http://amigo.geneontology.org/amigo/term/GO:0051345"," DDX11  BID  BAK1  ADRB1  ARAP2  RASGRF1  LPAR2  NGEF  EVI5  RASGRP2  PSME4  ATP1B3  GNB5  ARHGEF10L  GNAS  SH3BP1  DEPDC5  EIF5  SEC23A  FLT1  NAPA  SIPA1L3  PFN1  TBC1D19  TBC1D30  NEDD9  GPLD1  VEGFA  ERRFI1  SIPA1L2  APH1A  TNNT2  RAB3GAP2  ARHGAP9  ACVR1C  PLA2G5  RFPL1  CHN1  NR1H2  ARHGEF11  STARD13  VAV3  ROCK2  TBC1D4  MYC  FAM13A  GIT2  ATP1B1  IQSEC1  STXBP5L  ARHGAP26  TIAM2  CDKN2A  USP6NL  ASAP2  RANBP2  PPARGC1B  AIFM1  PPP1R15B  KALRN  ALDH1A1  GAPVD1  RET  NDEL1  CLPX  NKX3-1  TBC1D16  TOR1AIP2  CYCS  NET1  RABEP2  ALS2CL  RGMA  PLCB1  RGS6  GRIN2A  CARD9  LRRK2  RGPD4  CHML  TBC1D8  DENND1B  DDX3X  SRGAP2  "
0.162760211563064,108,1105,1.25948295046157,"Central nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007417"," JARID2  ADAM22  PKD1  BID  BAK1  SPHK2  CDON  RORA  ATP2B1  RARB  KDM2B  CHRD  AARS1  SNPH  E2F1  DRP2  FGF9  NAPA  SCN1B  CDK6  POU6F2  CNTNAP1  PPARGC1A  ZBTB16  KCNA1  NME5  ADAM23  UCHL5  B4GALT6  PKD2  SATB2  EIF2B2  PPP3CC  CDKN2C  TTC21B  ACSL3  ATXN1  MKKS  LIF  FOXP2  TTBK2  KCNC1  BCL2L2  FGF13  LDLR  DCLK1  EPHB2  SLC38A2  IL6ST  EMX1  ZFHX2  SRSF1  TBR1  MYC  SEMA6D  ZNF365  COX17  BBS7  ANXA3  LEF1  PPP3CA  CELSR2  SHROOM2  STAR  INA  FEZ1  CDH22  NRG1  HTR5A  ACAN  SYNJ1  KALRN  SPTBN4  PLXDC1  ELAVL4  CITED2  ADCY1  FZD6  NDEL1  PBX3  C2CD3  SEMA4C  MECP2  UGP2  KNDC1  FZD4  SPHK1  RPS6KA3  AATK  PLCB1  SLC8A1  GRIN2A  ALDH1A3  POU3F2  CEND1  NF2  HAPLN4  SECISBP2  H2AX  LRRK2  MAFB  GIGYF2  TMX2  PLXNA4  TRNP1  SRGAP2  NEFL  CCDC39"
0.163476578058616,29,232,1.61079706048615,"Developmental cell growth "," http://amigo.geneontology.org/amigo/term/GO:0048588"," SPAG9  FSTL4  MAP3K13  CACNG7  LIMK1  RND2  EIF4G2  VEGFA  BCL11A  RNF6  FGF13  MAP1B  DCLK1  EMX1  SEMA6D  RNF157  SYT2  CPNE9  C9orf72  AKAP6  ILK  NDEL1  SEMA4C  AKAP13  ARIH2  RGMA  ITSN2  SYT3  PLXNA4"
0.164192039239777,13,79,2.12054296570329,"Response to activity "," http://amigo.geneontology.org/amigo/term/GO:0014823"," UQCRC1  GCLM  PPARGC1A  PPARD  SOD2  GOT2  CAB39  STAR  SLC25A25  FNDC5  UCP3  ADSS1  RYR2"
0.164192039239777,26,202,1.65864251772831,"Actomyosin structure organization "," http://amigo.geneontology.org/amigo/term/GO:0031032"," CUL3  ARHGEF10L  EPB41L3  EPB41L1  SLC9A1  SORBS1  ARHGEF18  LIMK1  TGFBR1  PFN1  TNFAIP1  TNNT2  SORBS3  CIT  MKKS  ROCK2  CDC42BPA  PHLDB2  FAM171A1  BRAF  EPB41  CFL2  AKAP13  FRMD5  NEB  NF2"
0.165578429685824,16,106,1.94511343153045,"Muscle adaptation "," http://amigo.geneontology.org/amigo/term/GO:0043500"," JARID2  SLC9A1  GLRX3  MTMR4  PPARGC1A  ERRFI1  ROCK2  IL6ST  TRPC3  PPP3CA  CAMK2G  AKAP6  PRKCA  FBXO32  ATP2A2  INPP5F"
0.166313413424595,4,11,4.68595508505062,"Cellular response to caffeine "," http://amigo.geneontology.org/amigo/term/GO:0071313"," TMEM38A  PPARGC1A  SLC8A1  RYR2"
0.167253652707011,3,6,6.4431882419446,"Isocitrate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006102"," IDH3G  IDH3B  IDH3A"
0.167253652707011,3,6,6.4431882419446,"Cellular response to water stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071462"," PKD2  PIK3CA  MYC"
0.167253652707011,8,38,2.71292136502931,"Dendrite extension "," http://amigo.geneontology.org/amigo/term/GO:0097484"," SPAG9  CACNG7  BCL11A  RNF157  SYT2  CPNE9  ITSN2  SYT3"
0.167253652707011,3,6,6.4431882419446,"Exocytic insertion of neurotransmitter receptor to postsynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0098967"," STX1B  SNAP25  CPLX1"
0.167253652707011,3,6,6.4431882419446,"Negative regulation of PERK-mediated unfolded protein response "," http://amigo.geneontology.org/amigo/term/GO:1903898"," ABCA7  NCK2  PPP1R15B"
0.167905868888351,5,17,3.79011073055565,"Neurotransmitter receptor transport to postsynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0098969"," STX1B  MAPK10  SNAP25  GRIP2  CPLX1"
0.168765567463829,10,54,2.38636601553504,"Regulation of cardiac muscle hypertrophy "," http://amigo.geneontology.org/amigo/term/GO:0010611"," JARID2  SLC9A1  GLRX3  ERRFI1  ROCK2  IL6ST  TRPC3  PPP3CA  AKAP6  PRKCA"
0.16950868955468,9,46,2.52124757293484,"Purine nucleoside monophosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009126"," AK2  MAGI3  IMPDH1  AK1  MPP1  AMPD3  GMPS  PFAS  ADSS1"
0.16950868955468,9,46,2.52124757293484,"Peptidyl-cysteine modification "," http://amigo.geneontology.org/amigo/term/GO:0018198"," NOS2  ZDHHC2  GOLGA7B  ACE  CHCHD4  ZDHHC3  OXR1  ZDHHC21  HMBS"
0.17033594165483,86,856,1.29465931964307,"Head development "," http://amigo.geneontology.org/amigo/term/GO:0060322"," BID  BAK1  SPHK2  CDON  RORA  ATP2B1  RARB  KDM2B  AARS1  SNPH  E2F1  FGF9  NAPA  CDK6  PLEKHA1  PPARGC1A  KCNA1  NME5  UCHL5  SATB2  PPP3CC  TTC21B  ACSL3  ATXN1  MKKS  FOXP2  TTBK2  KCNC1  BCL2L2  FGF13  DCLK1  EPHB2  SLC38A2  EMX1  ZFHX2  TBR1  MYC  SEMA6D  ZNF365  COX17  BBS7  ANXA3  LEF1  PPP3CA  CELSR2  SHROOM2  STAR  INA  FEZ1  CDH22  ARID5B  NRG1  HTR5A  BRAF  SYNJ1  ELAVL4  ADCY1  FZD6  NDEL1  PBX3  C2CD3  SEMA4C  MECP2  UGP2  KNDC1  FZD4  SPHK1  PFAS  AATK  PLCB1  SLC8A1  GRIN2A  ALDH1A3  POU3F2  CEND1  NF2  SECISBP2  H2AX  LRRK2  MAFB  TMX2  PLXNA4  TRNP1  SRGAP2  NEFL  CCDC39"
0.171043881945791,21,154,1.75723315689398,"Post-Golgi vesicle-mediated transport "," http://amigo.geneontology.org/amigo/term/GO:0006892"," GOPC  WIPI1  KLHL20  AP4E1  EPS15  GGA2  NAPA  SORCS1  GOLPH3  LYPLA1  ACSL3  ARFGEF2  SORT1  SORL1  PREPL  DOP1B  CLVS2  STEAP2  BBS1  AP1S2  MYO5A"
0.171043881945791,82,811,1.30293818949311,"Brain development "," http://amigo.geneontology.org/amigo/term/GO:0007420"," BID  BAK1  SPHK2  CDON  RORA  ATP2B1  RARB  KDM2B  AARS1  SNPH  E2F1  FGF9  NAPA  CDK6  PPARGC1A  KCNA1  NME5  UCHL5  SATB2  PPP3CC  TTC21B  ACSL3  ATXN1  MKKS  FOXP2  TTBK2  KCNC1  BCL2L2  FGF13  DCLK1  EPHB2  SLC38A2  EMX1  ZFHX2  TBR1  MYC  SEMA6D  ZNF365  COX17  BBS7  ANXA3  LEF1  PPP3CA  CELSR2  SHROOM2  STAR  INA  FEZ1  CDH22  NRG1  HTR5A  SYNJ1  ELAVL4  ADCY1  FZD6  NDEL1  PBX3  C2CD3  SEMA4C  MECP2  UGP2  KNDC1  FZD4  SPHK1  AATK  PLCB1  SLC8A1  GRIN2A  ALDH1A3  POU3F2  CEND1  NF2  SECISBP2  H2AX  LRRK2  MAFB  TMX2  PLXNA4  TRNP1  SRGAP2  NEFL  CCDC39"
0.171043881945791,65,620,1.35099108298838,"Cell morphogenesis involved in neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0048667"," HECW1  PIK3CB  FSTL4  NGEF  MAP3K13  NTN4  USP33  NEFH  MCF2  FBXO31  SCN1B  LIMK1  RND2  EIF4G2  VEGFA  TRAK2  B4GALT6  BCL11A  SLITRK3  PIK3CA  PARD6B  RNF6  CHN1  FGF13  MAP1B  DCLK1  EPHB2  TBR1  STXBP1  SEMA6D  ZNF365  PPP3CA  AFG3L2  CELSR2  TIAM2  C9orf72  FEZ1  PRKCA  KIF5A  BRAF  KALRN  SPTBN4  BRSK1  ELAVL4  NEXN  LMTK2  ADCY1  RET  ILK  NDEL1  MAP1A  GFRA2  SEMA4C  EMB  KNDC1  RGMA  EFNA5  POU3F2  FLRT2  LRRK2  DNM3  ARC  PLXNA4  CUX1  NEFL"
0.1711559698023,40,348,1.48119269929761,"Regulation of small GTPase mediated signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0051056"," CUL3  ARAP2  KITLG  PIK3CB  RASGRF1  CDON  NGEF  SH3BP1  MCF2  ARHGEF18  SIPA1L3  CADM4  LRRC59  TNFAIP1  ARHGEF17  MFN2  SIPA1L2  RHOQ  ARHGAP9  ARFGEF2  MCF2L  CHN1  ARHGEF11  STARD13  EPHB2  VAV3  FAM13A  IQSEC1  ARHGAP26  TIAM2  CYRIB  NRG1  DGKI  KALRN  AKAP13  SCAI  NET1  GPR4  DENND4B  SRGAP2"
0.171682175416537,38,327,1.49749940791373,"Organic acid transport "," http://amigo.geneontology.org/amigo/term/GO:0015849"," SLC6A13  SLC6A7  SLC17A6  SLC7A8  SLC25A17  SLC25A15  RPS6KB1  CPT1A  SLC6A12  SLC38A1  PPARD  SLC25A12  SLC19A2  SLC16A7  GIPC1  SLC36A1  ACSL3  GOT2  PLA2G5  SLC6A6  SLC38A2  STXBP1  MYC  SLC5A6  SLC3A1  SLC15A4  SLC47A1  PLA2R1  ACE  ADORA1  SFXN1  SLC25A32  SLC38A11  EMB  LRRC8C  STARD5  ABCD2  SLC38A9"
0.1736743583444,13,80,2.094036178632,"Glycosphingolipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006687"," HEXB  CTSA  CERK  ST8SIA5  STS  ST8SIA1  ST3GAL5  B4GALT6  ST3GAL3  CLN6  SUMF2  ESYT1  ST3GAL2"
0.173912412623107,50,456,1.41297987761943,"Ribonucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009259"," AK2  SPHK2  FAR2  PDE4A  COASY  RORA  MAGI3  DLD  AAAS  NUP93  MLYCD  BPNT2  IMPDH1  AK1  ALDOC  PPARGC1A  ENO2  NME5  SLC25A12  ELOVL4  RHOQ  PFKFB2  ACSL3  SULT4A1  MPP1  ACSS2  AMPD3  MYC  NUP54  UCK2  GUCY1A2  PANK1  RANBP2  ADCY9  CMPK1  GMPS  ELOVL7  ACSL6  ADCY1  PDP1  PDE7B  PDP2  PFAS  ZBTB7A  UPP1  ADSS1  LRRK2  ENTPD4  FITM2  OGDHL"
0.173912412623107,15,98,1.97240456386059,"Mitochondrial translational termination "," http://amigo.geneontology.org/amigo/term/GO:0070126"," MRPL22  MRPL4  MRPL27  MRPS30  MTRF1  MRPL34  MRPL35  MRPL47  MRPL15  MRRF  OXA1L  MRPL16  MRPL48  MRPS11  MRPL12"
0.173912412623107,14,89,2.02707045813987,"Cellular response to calcium ion "," http://amigo.geneontology.org/amigo/term/GO:0071277"," RASGRP2  ADD1  MCOLN1  GPLD1  PKD2  TRPM2  KCNH1  SYT2  CPNE9  BRAF  ADCY1  SYT12  SYT15  SYT3"
0.173912412623107,7,31,2.90982694797498,"Regulation of mitochondrial fission "," http://amigo.geneontology.org/amigo/term/GO:0090140"," DDHD2  DDHD1  PPARGC1A  CYRIB  MFF  LRRK2  INF2"
0.176261291633558,57,533,1.37809279471235,"Axon development "," http://amigo.geneontology.org/amigo/term/GO:0061564"," PIK3CB  FSTL4  MAP3K13  NTN4  USP33  NEFH  MCF2  SCN1B  LIMK1  RND2  EIF4G2  VEGFA  TRAK2  B4GALT6  TRIM32  BCL11A  SLITRK3  PIK3CA  PARD6B  RNF6  CHN1  FGF13  MAP1B  DCLK1  EPHB2  TBR1  STXBP1  SEMA6D  AFG3L2  VASH2  TIAM2  C9orf72  FEZ1  PRKCA  KIF5A  BRAF  KALRN  SPTBN4  BRSK1  NEXN  LMTK2  ADCY1  RET  ILK  NDEL1  MAP1A  GFRA2  SEMA4C  EMB  RGMA  KREMEN1  EFNA5  POU3F2  FLRT2  INPP5F  PLXNA4  NEFL"
0.17670588758185,6,24,3.2215941209723,"Glutamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006541"," SIRT4  GLS2  GMPS  MECP2  PFAS  ADSS1"
0.179674549927631,45,403,1.43892541383378,"Alcohol metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006066"," SOAT1  SPHK2  IDH3G  INPP5A  ACER3  ITPKC  MTMR2  APOL1  PLCB4  IDH3B  BPNT2  NFKB1  GNB3  PPARD  PECR  PLCD4  GOT1  MOGAT1  INSIG2  APOL2  CLN6  LDLR  ACSS2  COQ3  IMPA1  ALDH1B1  FDX1  GCHFR  NAAA  OSBPL1A  STAR  GDPD1  TTC39B  SYNJ1  ALDH1A1  MOGAT2  IDH3A  MECP2  SPHK1  PLCB1  PGP  ALDH1A3  INPP5J  ASAH2  GK"
0.179765213869314,52,479,1.39893857445144,"Phospholipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006644"," HEXB  PIK3CB  SPHK2  INPP5A  DDHD2  ITPKC  MTMR2  ACHE  DDHD1  ABHD12  BPNT2  PLEKHA8  PIP5K1B  PLEKHA1  MTMR4  PIGL  GNB3  PPARD  GPLD1  PLCD4  PIK3CA  LPGAT1  ACSL3  PLA2G5  LDLR  NR1H2  EFR3A  IMPA1  NAAA  GDPD1  PI4K2A  FAM126B  DGKI  SYNJ1  AGPAT3  CDS1  ABHD6  ENPP6  PIP5KL1  MECP2  SOCS5  LPL  LPCAT4  TMEM86B  PLCB1  PGP  INPP5J  PIP5K1C  FITM2  INPP5F  SACM1L  STARD10"
0.179765213869314,88,882,1.28571556755357,"Cellular chemical homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0055082"," ABCC8  PKD1  GCLM  BAK1  HEXB  SLC4A8  HERPUD1  ATG5  LPAR2  ATP2B3  ATP1B3  ATP2B1  TMEM38A  SLC9A1  MCOLN1  SLC39A14  ATP1A3  ATP4A  GLRX3  CCDC47  STIM2  PPARGC1A  PPARD  GPLD1  SLC29A1  SLC4A9  STC2  KNG1  PKD2  GOT1  PIK3CA  SLC12A5  TMTC4  ATF4  CLN6  ABCB7  ATP1A4  ATP13A3  RAB11FIP5  SLC9A5  CCDC115  SLC31A1  ATP6V1G1  MYC  TRPC3  PPP3CA  SLC39A8  AFG3L2  CACNA1A  TRPM2  ATP1B1  XPR1  ATP6V1B2  STAR  ADM  ITPR1  AKAP6  SLC24A2  ANKRD9  ATP2B2  STEAP2  KCNB1  SLAMF8  VSNL1  ATP1A1  ADORA1  PDZD8  SLC39A13  PRKCB  GALR1  CA7  ADRA1D  ATP2A2  GPR4  AQP11  PACS2  SLC8A1  GAS6  GRIN2A  EFNA5  RAB11B  KCNJ11  LRRK2  ANXA6  FITM2  PIM3  RYR2  ATP6V1E2"
0.179819000039678,53,490,1.39383255846149,"Axonogenesis "," http://amigo.geneontology.org/amigo/term/GO:0007409"," PIK3CB  FSTL4  MAP3K13  NTN4  USP33  NEFH  MCF2  SCN1B  LIMK1  RND2  EIF4G2  VEGFA  TRAK2  B4GALT6  BCL11A  SLITRK3  PIK3CA  PARD6B  RNF6  CHN1  FGF13  MAP1B  DCLK1  EPHB2  TBR1  STXBP1  SEMA6D  AFG3L2  TIAM2  C9orf72  FEZ1  PRKCA  KIF5A  BRAF  KALRN  SPTBN4  BRSK1  NEXN  LMTK2  ADCY1  RET  ILK  NDEL1  MAP1A  GFRA2  SEMA4C  EMB  RGMA  EFNA5  POU3F2  FLRT2  PLXNA4  NEFL"
0.182391692554555,10,55,2.34297754252531,"Ovarian follicle development "," http://amigo.geneontology.org/amigo/term/GO:0001541"," KITLG  VEGFA  EIF2B2  VGF  MYC  GNRH1  GAS2  PTX3  GPR149  HYAL3"
0.182803784701598,8,39,2.6433592787465,"Regulation of polysaccharide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0032885"," PPP1R3F  SORBS1  NFKB1  PASK  PPP1R3D  IRS1  PPP1CB  PPP1R3E"
0.182803784701598,16,108,1.90909281242803,"Autophagosome organization "," http://amigo.geneontology.org/amigo/term/GO:1905037"," PHF23  ATG5  WIPI1  TP53INP2  MFN2  RAB3GAP2  MAP1LC3B  RALB  C9orf72  FEZ1  ATG16L2  ATP2A2  ATG13  PACS2  LRRK2  WDR45"
0.185499672432585,84,838,1.29171315590298,"Lipid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0008610"," BRCA1  HEXB  PIK3CB  SPHK2  OSBPL3  MGLL  ACER3  OSBPL6  DDHD2  ITPKC  MTMR2  ACHE  SIRT4  SORBS1  DDHD1  ST8SIA5  MLYCD  BPNT2  PLEKHA8  PIP5K1B  PLEKHA1  MTMR4  PIGL  NFKB1  PPARGC1A  PRKAB1  ST8SIA1  PPARD  GPLD1  PECR  ST3GAL5  HSD11B1  B4GALT6  ELOVL4  PIK3CA  LIAS  LPGAT1  ACSL3  MOGAT1  INSIG2  ST3GAL3  PLA2G5  LDLR  CYP2E1  ACSS2  NR1H2  EFR3A  IMPA1  FDX1  OSBPL1A  STAR  ADM  TLCD3B  PI4K2A  FAM126B  ST3GAL2  DGKI  SYNJ1  AGPAT3  ATP1A1  PPM1L  CDS1  ABHD6  ELOVL7  STARD4  ACSL6  MOGAT2  PIP5KL1  SOCS5  ABCD2  LPL  SPHK1  LPCAT4  SPNS2  ALDH1A3  INPP5J  PIP5K1C  ASAH2  SPTSSB  FITM2  GK  INPP5F  SACM1L  STARD10"
0.185499672432585,71,691,1.32407052149947,"Cellular response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0071417"," BRCA1  DDX11  GCLM  CACNB1  GNB5  ATP2B1  TMEM38A  SESN1  GNAS  SLC9A1  SORBS1  HCN2  SLC39A14  ATP1A3  CPEB3  RPS6KB1  NFKB1  PPARGC1A  GPLD1  GABRG2  GOLPH3  ERRFI1  AKAP7  PKD2  RHOQ  BCL11A  IDE  GOT1  PIK3CA  INSIG2  MAX  ATF4  BCL2L2  MAP1B  PTPRE  ROCK2  TBC1D4  ATP6V1G1  MYC  SORL1  FDX1  CACNA1A  COL6A1  TRPM2  GABRB2  TRIM41  ATP6V1B2  STAR  AKAP6  GNA14  MAPK13  HTR5A  APPL1  ZBTB7B  ADCY9  HCN1  ADCY1  FBN1  PRKCB  NDEL1  IRS1  ESRRA  LPL  SLC38A9  HTR1F  SLC8A1  LRRK2  MYO5A  RYR2  COL5A2  ATP6V1E2"
0.190360404107888,41,362,1.45950672883828,"Macroautophagy "," http://amigo.geneontology.org/amigo/term/GO:0016236"," SLC25A5  CAPN1  CLEC16A  PHF23  USP36  ATG5  FUNDC1  WIPI1  TP53INP2  SESN1  MCOLN1  PRKAB1  MFN2  RAB3GAP2  PIK3CA  TOMM40  VPS36  ATP6V1G1  MAP1LC3B  RALB  DYNC1LI1  ATP6V1B2  C9orf72  FEZ1  PCNT  UBQLN4  WDFY3  TEX264  ATG16L2  ATG4B  ATP2A2  ATG13  SLC38A9  PACS2  YOD1  LRRK2  ILRUN  WDR45  UVRAG  ATP6V1E2  DYNLL2"
0.190489564957282,31,257,1.55438782490492,"Cellular respiration "," http://amigo.geneontology.org/amigo/term/GO:0045333"," NOS2  UQCRC1  MDH1  BID  OPN3  CS  IDH3G  SDHA  DLD  FH  IDH3B  PPARGC1A  SLC25A12  SDHB  IDE  PIK3CA  MYBBP1A  CCNB1  NDUFB5  MYC  SLC25A25  OXA1L  COX7A1  IDH3A  SDHAF2  CYCS  CYC1  NDUFA12  LYRM7  OGDHL  SDHD"
0.190489564957282,53,492,1.38816657245148,"Purine-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072521"," AK2  NOS2  GUCA2B  SPHK2  FAR2  PDE4A  COASY  RORA  MAGI3  DLD  AAAS  MTAP  PRPS2  NUP93  MLYCD  BPNT2  IMPDH1  AK1  ALDOC  PPARGC1A  ENO2  NME5  SLC25A12  ELOVL4  RHOQ  PFKFB2  ACSL3  SULT4A1  MPP1  ACSS2  AMPD3  NUDT15  MYC  GMPR  NUP54  GUCY1A2  PANK1  RANBP2  ADCY9  GMPS  ELOVL7  ACSL6  ADCY1  PDP1  PDE7B  PDP2  PFAS  ZBTB7A  ADSS1  LRRK2  ENTPD4  FITM2  OGDHL"
0.190739243890023,46,416,1.42493586119929,"Sulfur compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006790"," CIAPIN1  IDS  XYLT2  GLRX2  GCLM  MAT2B  HEXB  ST3GAL6  FAR2  MGST2  DLD  MTAP  MLYCD  BPNT2  GLRX3  BLMH  SLC19A2  B4GALT6  ELOVL4  B4GALT4  LIAS  ACSL3  ST3GAL3  SULT4A1  ACSS2  MMACHC  MICAL2  ISCA1  SLC19A3  CHST12  SLC5A6  ARSG  APIP  ST3GAL2  ACAN  ELOVL7  ACSL6  PDP1  PDP2  PC  PCCA  ADO  FITM2  GSTK1  LYRM4  HS3ST5"
0.190739243890023,144,1537,1.20731178508786,"Negative regulation of cell communication "," http://amigo.geneontology.org/amigo/term/GO:0010648"," HECW1  SLC25A5  ABCC8  BRCA1  BID  GCLM  MAP2K3  CUL3  RRM2B  HERPUD1  PIK3CB  FSTL4  ABCA7  TLE2  PSME4  BCL3  RORA  NCK2  PIAS2  SESN1  EPS15  MTMR2  ACHE  NLK  SIRT4  CHRD  SH3BP1  DEPDC5  THOC5  TTLL12  PPM1A  FMR1  CADM4  TGFBR1  PLEKHA1  MTMR4  RPS6KB1  TNFAIP1  SOD2  EYA4  NME5  IGFBP2  FHL2  ERRFI1  ASH1L  IVNS1ABP  MFN2  TRIM32  ONECUT2  DUSP4  CIT  ACVR1C  RNF113A  INSIG2  GPR108  TICAM1  PNKD  PTPN12  LIF  BCL2L2  NR1H2  KREMEN2  PTPRE  EPHB2  ARNTL  IL6ST  RAB11FIP5  TMEM127  STXBP1  MYC  SORL1  MAP2K5  PPM1B  PPP3CA  PRICKLE1  RNF157  GPR161  ECM1  STXBP5L  TNIP1  IGSF1  TCF7L2  ADM  ITPR1  BEND6  CYRIB  SLC24A2  NRG1  APPL1  DGKI  BRAF  KCNB1  PPP1R15B  ZFYVE28  KALRN  NLRX1  LRRC14  ZNF385A  ZNF653  VSNL1  PAQR3  FSTL1  ADORA1  PSMD6  ABHD6  LRPAP1  DACT2  FZD6  FBN1  PRKCB  NKX3-1  CDT1  IGFBP6  SDHAF2  IRS1  AR  OTUD7A  SOCS5  SCAI  PHLDA3  PELI3  FZD4  CIDEA  ZNF366  ZBTB7A  SLC35C1  RTKN2  RGS6  GAS6  KREMEN1  CHEK2  NF2  KCNJ11  ASAH2  VWC2  LRRK2  NCOR2  PSMD12  PIM3  ARC  INPP5F  TMEM170B  DDX3X  RAB7B"
0.196617994123906,7,32,2.81889485585076,"Regulation of glycogen biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0005979"," PPP1R3F  SORBS1  PASK  PPP1R3D  IRS1  PPP1CB  PPP1R3E"
0.196617994123906,21,157,1.72365545325907,"Translational elongation "," http://amigo.geneontology.org/amigo/term/GO:0006414"," MRPL22  AARS1  MRPL4  CPEB3  MRPL27  MRPS30  ABTB1  MRPL34  MRPL35  MRPL47  MRPL15  DPH3  OXA1L  EIF5A2  MRPL16  ZNF598  GFM1  MRPL48  MRPS11  SECISBP2  MRPL12"
0.196617994123906,5,18,3.57954902330256,"Golgi to endosome transport "," http://amigo.geneontology.org/amigo/term/GO:0006895"," WIPI1  KLHL20  EPS15  SORT1  DOP1B"
